t_enc,alpha_grd,timestamp,dataset,k,alpha,tau,thresh,thresh_silent,thresh_silent_chirp,guard_cells,ref_cells,monotonicity_thresh,t_monotonicity,detection_area,recall,precision,f_score,recall_ext,precision_ext,f_score_ext,iou_score_ext,inactive_percentage
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,250,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7383387626463354,0.4927579574518949,0.5910539630141621,0.7919836641631359,0.6267240151087293,0.6997286131008317,0.5556047414902742,7.545245643495536
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,250,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7376726786376481,0.5278819262607776,0.6153888105104702,0.7912161188071922,0.6826906855503887,0.7329579717051963,0.59918250489368,4.225080942118945
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,250,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.737453784628432,0.5451856235914958,0.6269091620473229,0.791069433342296,0.7112083349393515,0.7490161708340352,0.6206643019663393,1.9974971563714727
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,250,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7373481116584651,0.5531212237724049,0.632084584280658,0.7909760823312587,0.7237315731915954,0.7558611835834661,0.6299770804701685,0.9003490336784982
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,1,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.4362693998622834,0.6281087451665897,0.5149008818104627,0.4876961206553707,0.746158635576905,0.5898565729507526,0.46762045405527064,94.96804889452294
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,4,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5173151385136912,0.6619467397637632,0.5807616997947279,0.5839788443693896,0.7993477659485693,0.674897999867311,0.5498702208487366,86.59024294780126
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,7,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.570389983579638,0.6633051956077594,0.6133486503748188,0.6436973999298602,0.8124383544837229,0.7182907928850651,0.5968910983513003,79.51694732710615
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,10,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6139496265692045,0.6492366658801633,0.6311002704815011,0.6901302935724096,0.8071212640258439,0.7440551032906325,0.6244361571981687,72.88461048039258
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,13,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6530874251814206,0.5996993795353088,0.625255820164692,0.7273592407291796,0.7535277696008695,0.7402122901220208,0.6150349739600169,66.49325281517164
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,16,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6860196514645938,0.5298277004845854,0.5978911922628576,0.7570590663177466,0.6710186128655529,0.7114469029039231,0.5731040046517188,60.26187492246448
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,19,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7150897822977975,0.5007192514400904,0.589005686951944,0.7836099887994116,0.6448936927149482,0.7075167426266212,0.5672791005634008,54.150923180204316
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,22,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7435437523173978,0.4809579111898094,0.5840959759059142,0.809185089778356,0.6287450280173744,0.7076437055030661,0.5628220182664576,48.13802290240305
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,25,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7686919328354362,0.3951256653417758,0.5219544871471116,0.8309485809034859,0.5286858610508874,0.6462189382631426,0.478286665922212,42.2078353574346
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,28,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.793947772657461,0.22233545435821847,0.34738886235859207,0.8517467865110561,0.304731246864709,0.44886949951749056,0.2780998131083671,36.34870207327915
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,31,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8169013189258011,0.12199984000049922,0.21229461311484965,0.8713065395243826,0.1599102970665232,0.27022616636250973,0.1465240299166764,30.555555225951462
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,34,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.814515599343196,0.06825549978401607,0.12595602357221156,0.8736603002645144,0.08890756263347471,0.16139123287440005,0.07931940340186276,24.842475393861537
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,37,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7722433656443769,0.05673782595039195,0.10570905489047228,0.8289588605242346,0.07179063691307011,0.13213770105982514,0.06575495789908925,19.26034628237562
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,40,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7449355103554299,0.3317417197210405,0.4590534249038817,0.7993442710098311,0.4029842304640345,0.5358321504558835,0.3687078992312605,13.93781128549406
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,43,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7390325229090607,0.4803091127365122,0.5822224749388323,0.7927509543530372,0.6063985983498772,0.6871646611267713,0.539570611795195,9.11932181438688
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,46,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7377766301181292,0.5224119998550486,0.6116915397595297,0.791417537411383,0.6735930722322604,0.727767243862158,0.5923294048531095,5.159007907903647
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374797393929851,0.5433778198014714,0.6257216142949299,0.7910430612469584,0.7080560304393332,0.7472525455095755,0.6185225534675577,2.4130156560670417
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7373926055405563,0.5518964972769883,0.6313004462225332,0.790990854770948,0.7215860854856209,0.7546961421728366,0.6282271233972998,1.0080056157309327
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5561069573281817,0.6340580108112152,0.7910392410198204,0.7283229989730342,0.7583867143304606,0.6334088654150086,0.5903171277112179
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,275,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579447675781404,0.6352508871276427,0.7910392410198204,0.7313153680911041,0.7600057784943286,0.6354164772133584,0.5391450907565597
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,1,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.45839318819853014,0.63678558186345,0.5330603156002044,0.5113796941258834,0.7597056526866346,0.6112855320288271,0.4875492443450696,94.48987393954421
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,4,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5409868107420929,0.6595689655172468,0.5944215424281138,0.6089103391687706,0.8033942322796316,0.6927614069791177,0.5686130634636547,85.37262544543921
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,7,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5978305259812482,0.6552146645222335,0.625208615562413,0.6702502259029368,0.809841310696996,0.733463173527481,0.6131936908519942,77.6656839418243
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,10,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6422441601779777,0.6232198301013827,0.6325889891792487,0.7146922446513393,0.7803428941553647,0.7460761241189078,0.6249650017830661,70.43450490085792
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,13,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6814145346681527,0.5562828405258888,0.6125232507644012,0.7512518104080862,0.7010654478075599,0.7252915026302392,0.5924809619381377,63.46601821493252
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,16,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7147946130621385,0.5036531434288699,0.590929810329995,0.782146599697036,0.6448207082298725,0.7068757889829438,0.565496978129294,56.675718266000125
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,19,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7459828380740586,0.47797724392256236,0.5826379851560618,0.8092482230653252,0.6233941645282063,0.7042659365116387,0.5583562599299061,50.02089766494903
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,22,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7711886222787339,0.38223443450346806,0.5111304870199584,0.8316214788155009,0.5114517222237628,0.6333746129138245,0.46314163367588834,43.476467793136706
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,25,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7971896022035185,0.20367249615685437,0.3244514800486755,0.8547352839054551,0.277406274544169,0.4188679886639377,0.2542431961400856,37.02511396288927
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,28,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8163983791514491,0.1071976956402146,0.18951146807683275,0.8735687750708835,0.1397115272182133,0.24089608021610484,0.12750611554955776,30.6597474432709
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,31,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8124931140420685,0.0593388256269801,0.11060018444051287,0.8695018337512367,0.07718618237276313,0.14178594269995384,0.06927839910442683,24.39991783226746
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,34,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7595820753217956,0.0735821580537705,0.13416727557748787,0.8145185654885689,0.09144454067278987,0.1644289370325665,0.08548809661329412,18.325667089315278
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,37,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7415677472323831,0.42436392016889957,0.5398165302237418,0.795856647071574,0.5241470320434329,0.632037475250206,0.472168962337517,12.629430952594417
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,40,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7379926108374467,0.5033523610236869,0.5984965154910004,0.79161736942764,0.6429128850401262,0.7095577129778085,0.5681664142988498,7.657110847615062
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,43,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7376910853329183,0.5353918475072278,0.6204682817992878,0.7912083874262916,0.6948776363520367,0.7399208412165157,0.6086680214533857,3.859014249950105
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,46,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374927167752616,0.548878736276383,0.629357976328787,0.7911037347225375,0.7171769723645373,0.752328628042565,0.6251924063206704,1.578614587781597
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374063774564418,0.5557758436934759,0.6338358843847925,0.7910131605663347,0.7280313594958374,0.7582165963793542,0.6331582340175901,0.701500327470497
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.55780844508064,0.6351625198667884,0.7910392410198204,0.7310600967722201,0.75986790866109,0.635238403866682,0.5450531374135515
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,300,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,1,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.479866650775995,0.6411044899977097,0.5488895306544048,0.5335117071392527,0.769098059606411,0.6300011347423182,0.5054295967439052,94.00944861948292
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,4,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5678114571746375,0.6545972125143473,0.6081236222812084,0.6341037392952465,0.803528788765731,0.7088328847578141,0.5859094719266766,84.14874142756966
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,7,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.623912945600933,0.6389989092603143,0.6313658186372141,0.6937397815110016,0.797060878873043,0.7418199507757208,0.6219542815093191,75.80516770325347
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,10,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6690702632554715,0.5855964820796224,0.6245565856598287,0.7372035969255875,0.7341116262987119,0.735654357722265,0.6076631557468851,67.97494808098035
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,13,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7086386990836427,0.5171656303528065,0.5979479231937975,0.7732495429810055,0.6543603972859062,0.7088545131695045,0.5686552607654558,60.432649853355414
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,16,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7405021452407513,0.481344576349472,0.5834392844393588,0.8028418857129005,0.6240320671425833,0.7022331258010528,0.5575106459454062,53.0865176004222
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,19,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7691649451771927,0.40245140733828283,0.5284178756213737,0.8282260296259226,0.5352881580960407,0.650289651000846,0.4845339352270007,45.892407161097964
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,22,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.796385666613709,0.21191683191903898,0.3347557425005214,0.8528111911768099,0.2891489861909687,0.4318705574306867,0.2646749405730147,38.82124031910218
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,25,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8164696223317018,0.10778967996307527,0.19043789577234727,0.8722206448964167,0.14005528786460378,0.24135536239105804,0.1278270062029888,31.860379094396936
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,28,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8072678637639822,0.057737499756547433,0.10776725674626177,0.8663220933588902,0.0750990354625618,0.13821647067030476,0.06731612726498283,25.028422400280274
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,31,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7600219820965185,0.08539207545442201,0.15353388814598765,0.8126493091076396,0.10582654926462841,0.1872664815844442,0.09941408684521051,18.42252872337867
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,34,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7412547009905271,0.44236427744011037,0.5540712060348557,0.794957383855768,0.5504117438753513,0.6504592199766787,0.4938965555460174,12.287456122860027
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,37,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7381172201917559,0.5111733854514137,0.6040321980825236,0.7916480589605618,0.6555931453485451,0.7172253468897902,0.5782181165939628,7.056874606157684
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,40,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7376170612850342,0.5402698102529155,0.623705017239343,0.7912019228119292,0.7027853779354237,0.7443773295081861,0.6146533163431641,3.2652364958244435
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,43,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7373422850786675,0.5499287081716395,0.6299927354687576,0.7909687843929263,0.718603136865426,0.7530514284981276,0.6260542293608584,1.2305053538049007
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,46,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5557120904652942,0.6338012701682262,0.7910316996838728,0.7275568627814534,0.7579676973972753,0.6327389893528608,0.6109524346034471
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579462358390783,0.6352518387856475,0.7910392410198204,0.7313152066250614,0.760005691302528,0.6354225746572203,0.5392881589264331
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,325,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,1,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5020137454314317,0.6410921747267726,0.5630923177116703,0.5558265442033464,0.7760809925133528,0.6477422808421898,0.5226135886077433,93.52760931665767
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,4,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5934472164839232,0.6457539762795657,0.6184966555906004,0.6572938580978808,0.7997055667899556,0.7215398232164554,0.599739399357689,82.91332699563769
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,7,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6501799618623889,0.6138702161647502,0.6315035866691149,0.715714572641751,0.768920077426657,0.7413639455052522,0.6184880368995301,73.93037088401417
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,10,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6946939721383593,0.5413856786811392,0.6085325719743278,0.7568644667386893,0.679691353720553,0.7162049995873093,0.5802655459808146,65.50257974564404
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,13,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.732317389692259,0.4892302239856047,0.5865867095856717,0.7918947311986084,0.6249660754283397,0.6985969779131534,0.5547755685024923,57.38828595507285
